"Report.ID","Arrest.Date","Time","Area.ID","Area.Name","Reporting.District","Age","Sex.Code","Descent.Code","Charge.Group.Code","Charge.Group.Description","Arrest.Type.Code","Charge","Charge.Description","Address","Cross.Street","Location"
5299634,"2018-05-01",1130,19,"Mission",1984,25,"M","B",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","8800    WILLIS                       AV","","(34.23, -118.4553)"
5299722,"2018-05-01",1440,1,"Central",138,55,"M","W",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","4TH                          ST","SAN PEDRO                    ST","(34.0458, -118.243)"
5299727,"2018-05-01",1500,10,"West Valley",1083,33,"M","W",10,"Fraud/Embezzlement","F","530.5(A)PC","GET CREDIT/ETC OTHER'S ID","4700    AMIGO                        PL","","(34.1585, -118.5383)"
5299730,"2018-05-01",1410,9,"Van Nuys",946,31,"M","B",8,"Other Assaults","M","148(A)(1)PC","OBSTRUCT/ETC PUB OFCR/ETC","BURBANK","HAZELTINE","(34.1721, -118.44)"
5299744,"2018-05-01",1320,11,"Northeast",1169,37,"M","H",24,"Miscellaneous Other Violations","M","602.5(B)PC","UNAUTHORIZED ENTRY NONCOMMERCIAL DWELLNG","200 S  AVENUE 50","","(34.1038, -118.2013)"
5299745,"2018-05-01",1400,14,"Pacific",1494,47,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","700    WORLD WAY","","(33.9432, -118.4013)"
5299750,"2018-05-01",145,1,"Central",162,19,"M","W",6,"Larceny","M","459.5PC","SHOPLIFTING","700 W  7TH                          ST","","(34.048, -118.2577)"
5299758,"2018-05-01",1300,11,"Northeast",1151,21,"M","H",14,"Sex (except rape/prst)","M","243.4(D)PC","SEXUAL BATT-TOUCH INTIMATE PART OF OTHER","1600 N  VERMONT                      AV","","(34.0986, -118.2962)"
5299765,"2018-05-01",1530,1,"Central",158,24,"M","H",8,"Other Assaults","M","242PC","BATTERY ON NONCOHABITATING FORMER SPOUSE","7TH                          ST","MERCHANT                     ST","(34.0372, -118.2418)"
5299767,"2018-05-01",1436,4,"Hollenbeck",407,31,"M","H",24,"Miscellaneous Other Violations","M","166(C)(1)PC","VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD","4500    MERCURY","","(34.0859, -118.1907)"
5299772,"2018-05-01",1510,1,"Central",166,48,"M","B",8,"Other Assaults","M","243(B)PC","BATTERY ON PO/EMERGENCY PERSONNEL W/O INJ","6TH","SAN JULIAN","(34.0428, -118.2461)"
5299783,"2018-05-01",445,20,"Olympic",2081,44,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","VENICE","GRAMMERCY","(34.0418, -118.3134)"
5299796,"2018-05-01",1430,1,"Central",111,42,"F","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","700 W  CESAR E CHAVEZ               AV","","(34.0606, -118.2439)"
5299798,"2018-05-01",1610,9,"Van Nuys",964,18,"M","B",6,"Larceny","M","488PC","PETTY THEFT","14000    RIVERSIDE                    DR","","(34.1576, -118.438)"
5299801,"2018-05-01",1415,8,"West LA",895,15,"M","B",3,"Robbery","F","A211PC","ATTEMPT - ROBBERY","3200    MOTOR                        AV","","(34.031, -118.411)"
5299762,"2018-05-01",1415,1,"Central",155,35,"F","B",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","200 E  6TH                          ST","","(34.0448, -118.2474)"
5299806,"2018-05-01",1220,14,"Pacific",1443,33,"M","O",4,"Aggravated Assault","F","245(A)(2)PC","ADW W/FIREARM","900    VENICE                       BL","","(33.9931, -118.455)"
5299728,"2018-05-01",930,1,"Central",157,43,"M","B",16,"Narcotic Drug Laws","F","11351.5HS","POSS/PURCHASE COCAINE BASE FOR SALE","6TH                          ST","SAN JULIAN                   ST","(34.0416, -118.244)"
5299775,"2018-05-01",1245,16,"Foothill",1665,26,"M","O",16,"Narcotic Drug Laws","M","11359(B)HS","POSSESS MARIJUANA FOR SALE","HELEN","PENROSE","(34.2498, -118.3787)"
5299781,"2018-05-01",1245,16,"Foothill",1665,31,"M","O",16,"Narcotic Drug Laws","M","11360(A)2HS","SALE/OFFER TO SELL/TRANSPORT MARIJUANA","HELEN","PENROSE","(34.2498, -118.3787)"
5299782,"2018-05-01",1220,3,"Southwest",326,55,"M","O",4,"Aggravated Assault","F","245(A)(2)PC","ADW W/FIREARM","1600 W  ADAMS                        BL","","(34.0328, -118.2974)"
5299807,"2018-05-01",1500,2,"Rampart",245,25,"M","H",8,"Other Assaults","M","148.9(A)PC","FALSE IDENTIFICATION TO PEACE OFFICER","2200 W  6TH                          ST","","(34.0601, -118.2761)"
5299810,"2018-05-01",1430,1,"Central",138,59,"M","B",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","BOYD","SAN PEDRO","(34.0467, -118.2427)"
5299817,"2018-05-01",1720,6,"Hollywood",644,34,"M","H",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","1400 N  DETROIT                      ST","","(34.0962, -118.3452)"
5299826,"2018-05-01",1824,14,"Pacific",1444,23,"F","W",6,"Larceny","M","490PC","PETTY THEFT","2500    LINCOLN                      BL","","(33.9924, -118.4495)"
5299837,"2018-05-01",1520,1,"Central",132,31,"M","H",24,"Miscellaneous Other Violations","F","3455(B)1PC","WARRANT-PETITION TO REVOKE COMMUNITY SUPVN","5TH","LOS ANGELES","(34.0547, -118.2505)"
5299838,"2018-05-01",1610,16,"Foothill",1685,38,"M","O",24,"Miscellaneous Other Violations","F","594(A)PC","VANDALISM","7700    KRAFT                        AV","","(34.2103, -118.3801)"
5299840,"2018-05-01",1730,6,"Hollywood",615,26,"M","W",24,"Miscellaneous Other Violations","M","594(A)PC","VANDALISM","2300    HOLLY                        DR","","(34.1267, -118.3316)"
5299842,"2018-05-01",1515,19,"Mission",1984,20,"M","H",24,"Miscellaneous Other Violations","O","1203.2PC","PROBATION VIOLATION","RAYEN","KESTER","(34.2318, -118.4575)"
5299845,"2018-05-01",1615,7,"Wilshire",765,38,"F","B",6,"Larceny","M","459.5PC","SHOPLIFTING","4500 W  PICO                         BL","","(34.0485, -118.3335)"
5299846,"2018-05-01",1620,12,"77th Street",1243,33,"M","H",16,"Narcotic Drug Laws","F","11378HS","POSSESSION CONTROLLED SUBSTANCE FOR SALE","6500 S  VAN NESS                     AV","","(33.9806, -118.3177)"
5299847,"2018-05-01",1605,1,"Central",143,35,"F","B",6,"Larceny","F","487(A)PC","GRAND THEFT MONEY/PROPERTY > $400","SAN PEDRO                    BL","6TH                          ST","(34.0488, -118.25)"
5299848,"2018-05-01",1405,1,"Central",155,38,"F","B",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","MAPLE","5TH                          ST","(34.0439, -118.2479)"
5299849,"2018-05-01",1635,21,"Topanga",2143,35,"M","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","FALLBROOK","VANOWEN","(34.1937, -118.6234)"
5299850,"2018-05-01",1800,7,"Wilshire",783,38,"M","H",22,"Driving Under Influence","M","21200.5VC","DUI ALCOHOL/DRUGS ON BICYCLE","WASHINGTON","BURNSIDE","(34.0405, -118.3576)"
5299852,"2018-05-01",1745,10,"West Valley",1028,51,"F","O",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","BALBOA","SHERMAN                      WY","(34.2012, -118.5011)"
5299854,"2018-05-01",1520,1,"Central",155,65,"M","O",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","5TH                          ST","MAPLE                        ST","(34.0454, -118.2466)"
5299855,"2018-05-01",1650,14,"Pacific",1413,61,"M","W",16,"Narcotic Drug Laws","M","11350HS","POSSESS CONTROLLED SUBSTANCE","3RD","HAMPTON","(33.9956, -118.4722)"
5299859,"2018-05-01",1630,18,"Southeast",1801,20,"F","B",13,"Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","87TH","FIGUEROA","(33.9587, -118.2827)"
5299865,"2018-05-01",1715,13,"Newton",1385,52,"M","H",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","SAN PEDRO","SLAUSON","(33.9893, -118.2701)"
5299869,"2018-05-01",1745,1,"Central",195,44,"M","H",23,"Moving Traffic Violations","M","14601.2AVC","DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL","PICO","BROADWAY","(34.0377, -118.2621)"
5299809,"2018-05-01",1425,1,"Central",146,47,"M","B",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","400 S  WALL                         ST","","(34.0461, -118.2461)"
5299873,"2018-05-01",1635,21,"Topanga",2143,27,"F","W",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","FALLBROOK                    AV","VANOWEN                      ST","(34.1937, -118.6234)"
5299876,"2018-05-01",1715,6,"Hollywood",643,26,"M","B",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","1500 N  FULLER                       AV","","(34.098, -118.349)"
5299880,"2018-05-01",1630,18,"Southeast",1801,28,"F","B",13,"Prostitution/Allied","M","653.22PC","LOITERING FOR PURPOSES OF PROSTITUTION","87TH                         ST","FIGUEROA","(33.9587, -118.2827)"
5299886,"2018-05-01",1745,21,"Topanga",2147,50,"M","W",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","7100    LURLINE                      AV","","(34.1996, -118.5838)"
5299887,"2018-05-01",1715,6,"Hollywood",644,25,"F","B",24,"Miscellaneous Other Violations","M","594(A)PC","VANDALISM","1300 N  FULLER                       AV","","(34.0944, -118.3495)"
5299891,"2018-05-01",1655,13,"Newton",1385,31,"M","H",24,"Miscellaneous Other Violations","M","166(C)(1)PC","VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD","59TH","AVALON","(33.9872, -118.2652)"
5299897,"2018-05-01",1700,5,"Harbor",558,39,"M","H",8,"Other Assaults","M","148(A)(1)PC","OBSTRUCT/ETC PUB OFCR/ETC","PACIFIC                      BL","FARREL                       BL","(33.7489, -118.2798)"
5299908,"2018-05-01",1845,17,"Devonshire",1796,59,"M","B",24,"Miscellaneous Other Violations","M","602(O)(1)PC","REFUSE TO LEAVE PROPERTY UPON REQUEST P.O.","ROSCOE","BALBOA","(34.2212, -118.5027)"
5299909,"2018-05-01",1710,2,"Rampart",285,23,"M","H",24,"Miscellaneous Other Violations","M","594(A)PC","VANDALISM","1800 W  12TH                         ST","","(34.0473, -118.2784)"
5299915,"2018-05-01",1840,20,"Olympic",2035,21,"M","H",14,"Sex (except rape/prst)","M","243.4(D)PC","SEXUAL BATT-TOUCH INTIMATE PART OF OTHER","700 S  MARIPOSA                     AV","","(34.0598, -118.2987)"
5299916,"2018-05-01",1815,15,"N Hollywood",1527,25,"F","O",6,"Larceny","M","459.5PC","SHOPLIFTING","11000    VICTORY                      BL","","(34.1867, -118.3703)"
5300121,"2018-05-01",1645,1,"Central",157,48,"F","B",16,"Narcotic Drug Laws","F","11352(A)HS","TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE","GLADYS                       ST","5TH                          ST","(34.0416, -118.244)"
5300123,"2018-05-01",1905,3,"Southwest",362,48,"M","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","4000    NICOLET                      AV","","(34.0146, -118.3512)"
5300125,"2018-05-01",1600,5,"Harbor",519,54,"M","H",24,"Miscellaneous Other Violations","M","166(C)(1)PC","VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD","WATSON","CRUCES","(33.7934, -118.2483)"
5300128,"2018-05-01",1630,21,"Topanga",2133,36,"M","W",22,"Driving Under Influence","M","23152(F)VC","DUI OF ANY DRUG","7100    WOODLAKE                     AV","","(34.1987, -118.6321)"
5300133,"2018-05-01",2015,15,"N Hollywood",1535,19,"M","H",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","TIARA                        ST","FARMDALE                     AV","(34.1785, -118.3812)"
5300131,"2018-05-01",1550,1,"Central",166,23,"M","H",5,"Burglary","F","459PC","BURGLARY","6TH","TOWNE","(34.0421, -118.2469)"
5299883,"2018-05-01",1550,1,"Central",158,52,"M","H",16,"Narcotic Drug Laws","F","11378HS","POSSESSION CONTROLLED SUBSTANCE FOR SALE","TOWNE","6TH","(34.0395, -118.2405)"
5299898,"2018-05-01",1435,1,"Central",156,33,"M","H",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","7TH                          CT","SAN JULIAN","(34.0437, -118.2455)"
5300141,"2018-05-01",1750,13,"Newton",1383,32,"M","B",24,"Miscellaneous Other Violations","O","3454(C)PC","FLASH INCARCERATION","59TH","OLIVE","(33.9858, -118.2739)"
5300150,"2018-05-01",1745,4,"Hollenbeck",428,24,"M","H",24,"Miscellaneous Other Violations","O","3454(C)PC","FLASH INCARCERATION","TEMPLETON","EASTERN","(34.082, -118.178)"
5300156,"2018-05-01",1920,19,"Mission",1994,27,"M","B",23,"Moving Traffic Violations","M","20002(A)VC","HIT AND RUN:PROP DAMAGE","ROSCOE","VAN NUYS","(34.2215, -118.4488)"
5300158,"2018-05-01",2100,6,"Hollywood",666,48,"F","W",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","SUNSET","WESTERN","(34.0944, -118.3277)"
5300165,"2018-05-01",2010,12,"77th Street",1273,56,"M","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","DALTON","MANCHESTER","(33.9564, -118.309)"
5300168,"2018-05-01",2137,10,"West Valley",1018,26,"M","H",24,"Miscellaneous Other Violations","M","23247(E)VC","DRIVE W/O INTERLOCK DEV","COLLETT                      AV","COHASSET","(34.2066, -118.4825)"
5300170,"2018-05-01",2145,6,"Hollywood",649,33,"M","H",5,"Burglary","F","459PC","BURGLARY","HARVARD","HOLLYWOOD","(34.1018, -118.3044)"
5300173,"2018-05-01",2130,13,"Newton",1331,17,"M","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","100 E  29TH                         ST","","(34.0225, -118.2702)"
5300174,"2018-05-01",2100,10,"West Valley",1018,39,"M","H",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","WOODLEY                      AV","SATICOY                      ST","(34.2085, -118.4837)"
5300177,"2018-05-01",2130,1,"Central",185,22,"F","H",18,"Drunkeness","M","647(F)PC","DISORD CONDUCT:UI/DRUG, ALCOHOL","12TH                         ST","SANTEE","(34.0363, -118.2573)"
5300178,"2018-05-01",2130,6,"Hollywood",646,26,"M","H",22,"Driving Under Influence","M","23152(B)VC","DRUNK DRIVING .10 OR ABOVE","CAHUENGA","SELMA","(34.0998, -118.3295)"
5300190,"2018-05-01",2150,15,"N Hollywood",1526,23,"M","O",24,"Miscellaneous Other Violations","F","594(A)PC","VANDALISM","HAMLIN                       ST","TROOST                       AV","(34.1886, -118.3866)"
5300191,"2018-05-01",2200,6,"Hollywood",622,44,"M","W",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","1800 N  FULLER                       AV","","(34.1035, -118.3489)"
5300193,"2018-05-01",2000,2,"Rampart",289,24,"M","H",3,"Robbery","F","211PC","ROBBERY","1500 W  11TH                         ST","","(34.0469, -118.2733)"
5300159,"2018-05-01",1930,2,"Rampart",245,46,"M","W",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","2200 W  6TH                          ST","","(34.0601, -118.2761)"
5300148,"2018-05-01",1745,18,"Southeast",1838,22,"M","B",16,"Narcotic Drug Laws","F","11351.5HS","POSS/PURCHASE COCAINE BASE FOR SALE","107TH                        ST","WILMINGTON                   BL","(33.9389, -118.239)"
5300145,"2018-05-01",1740,13,"Newton",1322,24,"M","H",12,"Weapon (carry/poss)","F","29800(A)1PC","POSS F/ARM BY CONVICTED FELON/ADDICT/ETC","2200    WALL                         ST","","(34.0268, -118.2618)"
5300134,"2018-05-01",1730,7,"Wilshire",722,35,"M","O",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","8400    BEVERLY                      BL","","(34.0761, -118.3731)"
5300205,"2018-05-01",2110,1,"Central",157,30,"F","W",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","TOWNE","6TH                          ST","(34.0412, -118.2436)"
5300209,"2018-05-01",2045,19,"Mission",1921,26,"M","H",24,"Miscellaneous Other Violations","M","602(O)(2)PC","REFUSE TO LEAVE PROPERTY UPON REQST OWNER","15500    BLEDSOE                      ST","","(34.3017, -118.4693)"
5300215,"2018-05-01",2230,6,"Hollywood",646,33,"M","H",12,"Weapon (carry/poss)","F","30305(A)1PC","ILLEGAL POSSESSION OF AMMUNITION","SELMA","VINE","(34.0998, -118.3267)"
5300216,"2018-05-01",2220,21,"Topanga",2146,44,"M","H",17,"Liquor Laws","M","25620BP","OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE","MILWOOD","SHERMAN                      WY","(34.201, -118.5943)"
5300217,"2018-05-01",2300,18,"Southeast",1802,21,"M","H",16,"Narcotic Drug Laws","M","11377HS","POSSESSION CONTROLLED SUBSTANCE","91ST                         ST","BROADWAY                     BL","(33.9537, -118.2782)"
5300225,"2018-05-01",2045,20,"Olympic",2088,28,"M","H",24,"Miscellaneous Other Violations","M","166(A)(4)PC","CONTEMPT OF COURT - DISOBEY COURT ORDER","1700    ORCHARD                      AV","","(34.0433, -118.2885)"
5300229,"2018-05-01",2120,13,"Newton",1394,34,"M","B",8,"Other Assaults","M","148(A)(1)PC","OBSTRUCT/ETC PUB OFCR/ETC","70TH                         ST","MAIN                         ST","(33.9762, -118.2739)"
5300230,"2018-05-01",2200,21,"Topanga",2147,25,"M","H",24,"Miscellaneous Other Violations","M","602(O)(1)PC","REFUSE TO LEAVE PROPERTY UPON REQUEST P.O.","7100    LURLINE                      AV","","(34.1996, -118.5838)"
5300233,"2018-05-01",2140,5,"Harbor",523,26,"M","W",7,"Vehicle Theft","F","487(D)(1)PC","GRAND THEFT AUTO/HORSE/ETC","2100    JOHN S GIBSON                BL","","(33.7577, -118.2884)"
5300240,"2018-05-01",2145,12,"77th Street",1203,30,"F","B",22,"Driving Under Influence","M","23152(B)VC","DRUNK DRIVING .10 OR ABOVE","ANGELES VISTA","BUCLER","(33.9994, -118.3108)"
5300241,"2018-05-01",2257,4,"Hollenbeck",414,62,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","500 E  AVENUE 28","","(34.0831, -118.2086)"
5300256,"2018-05-01",2300,6,"Hollywood",666,47,"M","B",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","LEMON GROVE","WESTERN","(34.0944, -118.3277)"
5300259,"2018-05-01",2200,3,"Southwest",395,38,"M","B",16,"Narcotic Drug Laws","F","11352(A)HS","TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE","VERNON","WESTERN                      BL","(34.0037, -118.3089)"
5300260,"2018-05-01",2225,7,"Wilshire",785,31,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","1900 S  CLAUDINA                     AV","","(34.0399, -118.3404)"
5300220,"2018-05-01",2200,15,"N Hollywood",1535,55,"M","H",24,"Miscellaneous Other Violations","F","3056PC","VIOLATION OF PAROLE:FELONY","5900    LANKERSHIM                   BL","","(34.178, -118.3825)"
5300221,"2018-05-01",2150,19,"Mission",1952,22,"M","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","10000    SEPULVEDA                    BL","","(34.2537, -118.4698)"
5300227,"2018-05-01",1700,6,"Hollywood",645,35,"M","H",5,"Burglary","F","459PC","BURGLARY","1700 N  HIGHLAND                     AV","","(34.1006, -118.3417)"
5300237,"2018-05-01",2145,13,"Newton",1333,23,"M","H",12,"Weapon (carry/poss)","F","21310PC","CARRY CONCEALED ON PERSON DIRK OR DAGGER","29TH                         ST","SAN PEDRO","(34.0191, -118.2629)"
5300264,"2018-05-01",2330,15,"N Hollywood",1529,27,"M","B",7,"Vehicle Theft","M","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","6300    VINELAND                     AV","","(34.185, -118.3703)"
5300275,"2018-05-01",2230,5,"Harbor",517,41,"F","H",16,"Narcotic Drug Laws","F","4573PC","BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL","AVALON                       ST","PACIFIC COAST                HY","(33.7912, -118.2633)"
5300278,"2018-05-01",2300,11,"Northeast",1134,25,"M","H",23,"Moving Traffic Violations","M","23103VC","RECKLESS DRIVING","MOSS                         ST","EAGLE ROCK                   ST","(34.1146, -118.2408)"
5300297,"2018-05-01",2320,1,"Central",162,28,"M","H",23,"Moving Traffic Violations","M","14601(A)VC","DRIVE W/LIC SUSPEND/REV 4 RECKLESS DRIVG","7TH","FLOWER","(34.0487, -118.2588)"
5300301,"2018-05-01",2354,5,"Harbor",525,21,"M","H",16,"Narcotic Drug Laws","M","11350HS","POSSESS CONTROLLED SUBSTANCE","WILMINGTON","ANAHEIM","(33.7739, -118.2678)"
5300309,"2018-05-01",2330,4,"Hollenbeck",499,41,"M","H",24,"Miscellaneous Other Violations","O","3454(C)PC","FLASH INCARCERATION","OLYMPIC","VELASCO","(34.0175, -118.1975)"
